Ancestors,Latitude,Longitude
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-FGC67924>J-FGC67920,29.44970000,48.3318000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-ZS12050>J-ZS12050*,26.26100000,50.6376000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-ZS12050>J-MF54549,29.25350000,48.0548000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-ZS12050>J-MF54549,29.44970000,48.3318000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-ZS12050>J-ZS12044,25.26860000,51.5282000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-ZS12050>J-ZS12044,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-Y216223>J-FTA2334,30.68020000,47.5605000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-Y216223>J-FTA2334,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-Y216223>J-ZS10689>J-ZS10689*,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-Y216223>J-ZS10689>J-ZS10689*,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-Y216223>J-ZS10689>J-ZS10687,25.94780000,43.2716000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-Y216223>J-ZS10689>J-ZS10687,25.94780000,43.2716000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-ZS4276>J-ZS4276*,30.68020000,47.5605000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-ZS4276>J-ZS4274>J-ZS4274*,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-ZS4276>J-ZS4274>J-ZS4274*,26.26100000,50.6376000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-ZS4276>J-ZS4274>J-ZS4274*,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-ZS4276>J-ZS4274>J-ZS9628>J-ZS9628*,26.26100000,50.6376000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-ZS4276>J-ZS4274>J-ZS4275>J-ZS12331>J-Y38011>J-Y38011*,21.43480000,40.2542000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-ZS4276>J-ZS4274>J-ZS4275>J-ZS12331>J-ZS12333,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC78837>J-FGC67918>J-Y22089>J-ZS4276>J-ZS4274>J-ZS4275>J-ZS12331>J-ZS12333,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-ZS9235>J-FGC67889>J-ZS9240>J-ZS9240*,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-ZS9235>J-FGC67889>J-ZS9240>J-Y37364,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC6775>J-FGC6775*,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC6775>J-FGC6770>J-FGC6778,25.26860000,51.5282000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-FGC76888*,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-FGC76892>J-Y84382,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-FGC76892>J-Y84382,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-FGC64239>J-FGC64239*,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-FGC64239>J-FGC64233>J-FGC64233*,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-FGC64239>J-FGC64233>J-FGC64234,29.25350000,48.0548000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-FGC64239>J-FGC64233>J-FGC64234,29.32430000,48.0306000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-ZS12069>J-ZS12076>J-ZS12076*,29.32430000,48.0306000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-FGC6773>J-FGC76888>J-ZS12069>J-ZS12076>J-ZS12070,26.26100000,50.6376000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193,25.17200000,55.7788000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-BY96693,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS8667,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS8667,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS8667,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-FTB17629>J-FTB17629*,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-FTB17629>J-FTB60194,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS10846>J-Z10007,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS10846>J-Z10007,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS10846>J-ALK58,29.32430000,48.0306000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS10846>J-ALK58,29.44970000,48.3318000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS10846>J-ALK58,29.44970000,48.3318000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-ZS10846>J-FGC81914>J-FGC81914*,29.44970000,48.3318000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-FGC42457>J-FGC42457*,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-FGC42457>J-FGC42457*,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-FGC42457>J-ZS11673,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-FGC42457>J-ZS1809>J-ZS1809*,25.94780000,43.2716000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-FGC42457>J-ZS1809>J-ZS1813,23.34320000,45.1404000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-Y9271>J-Y5323>J-Y5320>J-Y8537>J-Y353019>J-FGC29882>J-Y14193>J-FGC42457>J-FGC72755>J-ZS10459,23.34320000,45.1404000
